PC1,PC2,Cluster
432.159538127773,7.343715590730119,0
-1961.8408218225231,1.689237299980357,1
1859.158128349576,-13.58577805381832,2
294.1575961300987,-17.706079376568127,0
3418.160256540694,19.02198501767108,2
-2848.8417631438933,-8.549965594473077,1
-1315.84268399555,-24.31945695041751,0
-1848.841978933604,-11.62888053743116,1
-4135.840224369138,8.887455811860045,1
-3614.841640026076,-7.330578260261506,1
1214.1587433925597,-1.8698931014581583,0
605.1588704955648,-3.491406289624836,0
3914.158801146085,-4.7943800761151465,2
-2563.840629129205,3.664070684237832,1
1659.1603791934904,17.39865165767592,2
-181.84176368825135,-11.475173555604114,0
3546.159958682605,11.325282718522567,2
-3543.841314179648,-5.144248709634526,1
-2185.839416501404,19.731230688045137,1
1588.1601714615244,14.429782952384178,2
-919.841982218728,-13.484355716522597,0
624.1603627300356,16.48284933662945,0
3391.160960907233,24.155741152538845,2
-713.8402289091609,8.591288848601062,0
-93.8412425260758,-5.41844318155567,0
545.1581257166108,-8.80537386009059,0
-540.8428497999557,-25.408367457985197,0
-685.841957273311,-13.518925804293383,0
-2755.837687653373,42.70803488021379,1
-3334.842583560734,-18.53168327513113,1
886.1587627158733,-4.438438688327072,0
-1460.8406767374836,3.656979896419946,1
4385.159088699787,-0.7583522232796351,2
-2342.8416729778983,-7.614151104899523,1
-2754.8381319302134,36.734863707438485,1
1866.15854401869,-7.624370871618325,2
-1187.841405044368,-6.296539999487303,0
961.1593326405272,2.5150446760118523,0
-2508.839992329653,11.66421639778689,1
1229.1590704885894,3.085138268282469,0
-2425.842045313388,-15.321324874044972,1
-1415.8415406958666,-4.714911782608817,0
1004.157902414503,-16.43846888351396,0
-1732.8387348725228,28.69572107658093,1
4337.157950859168,-15.682546127295916,2
-3366.8417994847987,-8.546256886072985,1
1695.1584950779798,-4.971987073373155,2
3226.1610717262374,25.345353299284767,2
1337.1570010022842,-25.81282881264358,0
-2796.8403991854284,6.756662176838079,1
-3666.842035982874,-13.3638105924369,1
-3109.841344598215,-4.378456508903382,1
303.1577694211737,-14.786711207405697,0
-1511.8415164379403,-6.504329561339196,1
-3769.8411784630152,-4.050469458168722,1
-3639.840524861531,4.818002108009393,1
-4258.841740180622,-11.110038499958986,1
1875.1591171537293,-0.6207855738764465,2
-1888.8422111786203,-14.628229538820795,1
1384.157641411759,-15.827016508998264,0
-1779.8381256588036,36.69879536269129,1
3572.157693195739,-16.00540395042713,2
653.1609545499668,27.24628006283418,0
1452.160978703003,23.29781938401166,0
4439.1578093214775,-17.743801511252734,2
4168.159381118836,3.2956862714089645,2
-3476.8409788399003,-0.1874972425173107,1
3070.157894839649,-16.667110531119853,2
-2328.841015054146,1.4124477320229651,1
2142.1615303580184,32.36455818400375,2
-4288.841012756166,-0.2334710420498726,1
2975.1617162153125,34.324973441296244,2
-4327.841615683399,-8.19036015995585,1
2190.1594585026032,5.372920625656482,2
-3261.842272748356,-18.260223895141078,1
-706.841308028088,-6.3554398512251815,0
4248.160350296996,16.262723874215162,2
1771.159034572076,1.2437347219725172,2
-523.8407595962635,5.28599976643385,0
-22.84176115237642,-11.507965891865092,0
1781.1588551248424,-3.603941611338032,2
1182.1602119019954,15.376616731641311,0
-4507.8406397844665,4.736680056847543,1
1533.162030556763,38.43697780052282,2
-4099.838827537256,26.90710977494828,1
646.1579699826543,-12.649509750993063,0
-4532.83867441467,28.935514983207284,1
4225.15948319895,6.102357740239009,2
1346.157150537998,-20.97780252865683,0
-2438.842683744675,-23.3885851707449,1
4376.157353269809,-21.91713609802792,2
471.15787298663054,-12.704471618030457,0
3100.1582731466624,-7.897734458144989,2
-2822.8412803360843,-3.380591653903526,1
4414.158786432003,-3.751076445499609,2
4390.1573734481935,-22.756360210507403,2
3815.158774314914,-2.851484411938281,2
-3256.841141301265,-3.146647673573668,1
-4179.8401814834215,9.86459025376774,1
2102.158789573936,-1.7791676088839852,2
-4124.841271299811,-1.4219776620219946,1
3054.159987579158,15.039322791092657,2
3024.1589305209345,-2.629326875174347,2
90.15818962513003,-12.344590553203162,0
2019.1594939396016,5.328656406469497,2
-3696.839110482601,23.84017194881193,1
4094.1583193845,-8.842076096673642,2
-4446.842156380473,-17.06273662452493,1
1343.1575359997223,-18.9016247032516,0
-3497.8413224971737,-4.244159759179945,1
-3590.8393813179573,19.873363125729497,1
3093.157280992309,-20.98108483365556,2
-2370.842380431539,-20.284024977346,1
2548.1597255543456,9.315288337902578,2
-2006.8416695596532,-10.241966649468957,1
2716.161038595368,25.327985844811536,2
-3855.841451360728,-6.167127700947289,1
-1552.8427058603847,-23.39712763986777,1
-1809.8404859883008,5.6527013824400445,1
-777.8427602786687,-25.397204598797224,0
-3991.84022177133,8.90755099265685,1
3995.157968353189,-15.62705140917417,2
-90.84232118487124,-15.679580508541015,0
504.1573757773149,-23.49224081222006,0
-2828.842384710908,-16.520399435520517,1
3751.1590770350304,1.1225217694334813,2
2114.157725791156,-18.64375392069379,2
1281.1588595766807,-3.5483255487218965,0
-1483.8390551283371,23.725768443690697,1
-3071.84163079242,-5.540272175582162,1
944.1579984796116,-15.571052493939456,0
-1109.8417449140688,-11.397967690051882,0
-3763.839893085591,12.789994642752529,1
269.15977611677954,9.504363344911472,0
3427.160121051944,13.207785418072405,2
630.1602822953137,15.509495511640994,0
2173.1577437704545,-18.6019911286658,2
-1849.8396957378136,15.622142693625142,1
3248.1585343153565,-7.707515904080685,2
-1969.8416088909728,-6.489797881272104,1
-1081.8425266462143,-21.458455039356323,0
-2815.8409560183645,-0.2258334277754468,1
1364.158892910229,-2.556765734346291,0
3530.157446182508,-22.785787647606654,2
2656.1583947349573,-5.963440844451885,2
4253.161109950335,26.199132110868614,2
1905.158144059882,-12.63332123591885,2
-1201.8379140098696,38.70191289068912,0
-3322.841578139458,-5.546897869839443,1
-4144.842733496334,-25.04813373858635,1
342.1593784840079,6.305293235316352,0
-798.8387266225764,28.5597154206474,0
2289.157745547185,-18.737540235808986,2
3395.1614243203658,31.137073410040852,2
3823.1611874839873,28.22556516707182,2
2748.16125935904,28.29585680300871,2
1348.1583657677402,-7.83603165935541,0
518.158812430047,-3.460790252050419,0
-3343.8420233295183,-15.1881919265048,1
-1358.842057298927,-15.341565825445224,0
1373.1590754690114,-0.5362377540218475,0
923.1584425421316,-8.47128844987858,0
4099.160737251572,21.261163311468664,2
2454.159521161404,8.052645360211645,2
-1444.8411980433157,-3.3174073528913537,1
-4025.839278786967,25.494052208788816,1
3401.1573952671024,-21.802010198706437,2
24.159383898600936,3.533139411730481,0
-2352.8419156068703,-14.206273830065514,1
3844.159269963333,2.2009206180226766,2
-1111.8417887737742,-11.33922253000816,0
2704.1587280139797,-5.638024067637474,2
1631.1602639484918,15.472670194674588,2
3696.157744817785,-17.702739211998967,2
-2933.84217779676,-17.204977894997327,1
-2322.841985773877,-15.226145322513082,1
-743.8401848219801,9.596021425224253,0
568.157825835573,-16.53458400189968,0
1175.1578075980651,-17.588913341791987,0
-1188.8418173068785,-12.329318073220303,0
3003.158779741265,-4.698551018369114,2
1817.1590500221355,-0.5732494315935615,2
-2685.842270508874,-18.26489481113213,1
3304.158736476442,-3.766943243226963,2
-1912.8413639259525,-3.531102910907067,1
3479.157846666756,-16.727861150573517,2
3077.15724419622,-24.665385373808142,2
555.1623643702478,42.537550613737146,0
-1356.8422584419604,-16.463880098988398,0
375.1611222868669,26.551010676585143,0
1247.1595594643732,9.11404749016548,0
218.1591280842549,-0.4246677432996977,0
2447.1583272633143,-7.831295731366695,2
-1259.8385420537088,30.66743889808796,0
3714.1581223921385,-13.738779127443657,2
3053.1584102200577,-6.844839712880462,2
-290.8424418490613,-21.311677976881207,0
-3751.842683195602,-24.152717336727008,1
-978.8390259479638,26.49277121006748,0
4194.162073414656,44.75722049792604,2
-4045.842492215219,-18.378441122456312,1
-3426.8409116973635,1.6769143526846602,1
4345.158342825831,-8.847488056524002,2
2238.158354486397,-6.87676202856627,2
664.1586477542878,-4.574890247081487,0
-901.8417472063448,-11.482381372760017,0
706.1604305104702,18.417973735210573,0
1912.1602376282096,14.384530028407204,2
3107.157752000377,-18.6992193191376,2
3860.1600488653057,12.240669020200231,2
2322.15817708557,-7.9558701778780785,2
1102.1578306012088,-13.793418927238788,0
-1436.8427263543126,-24.396712363460686,1
-2609.842078203801,-16.14706245703085,1
-3264.8418264307547,-5.677323712017726,1
-3410.8409887197777,2.545287852865906,1
786.1578923100606,-14.550151968089892,0
3315.1596677631023,7.291569512351813,2
1672.159971605695,11.484803267376202,2
-139.83898280392168,25.533876163315227,0
-1128.8421902003463,-17.480471335273197,0
3566.16213042679,39.28698483438047,2
-3213.841543807881,-4.505704789189103,1
-2767.8418620597804,-8.496953088867697,1
3744.15726121614,-24.770413301404425,2
2738.1580123219173,-14.65066533540038,2
199.1577814227785,-17.412757995348574,0
-3487.8417353836703,-7.408504922619348,1
1655.1575291247573,-21.56744254285164,2
3090.1573387945537,-24.639207340339773,2
-4483.842582572484,-23.04586857035264,1
527.1589823893155,-0.6088721696113844,0
-3522.840919954469,-0.18497166234296,1
-137.84052891778992,6.43501544068878,0
-2552.842283904436,-18.199839277554503,1
1574.160389274417,17.414400481315162,2
-2290.841984756524,-15.128379569820682,1
2922.158625162381,-5.679936026989216,2
1007.157294886827,-18.94416197500479,0
40.15689277090132,-25.86106789067836,0
-3508.8409039486432,-0.2356426920154746,1
3687.157537835767,-16.97165686094076,2
1657.1603096650215,16.37067051313761,2
4011.161427042796,31.191073946093,2
-677.842641311523,-20.718872586895245,0
-1395.841759949573,-7.580397781623182,0
2745.1580543663003,-13.68278342810926,2
-3730.839965416759,12.828250177867504,1
703.1596610044362,8.432411070074783,0
-3239.8412069902406,-4.134607747068941,1
-3188.841712566733,-8.328013859135966,1
-2025.84163780004,-10.196512647195323,1
-3484.842253837269,-18.21010268693404,1
292.1578909191303,-16.398563019403603,0
2049.158442388114,-8.581633458067259,2
2813.1588801916805,-2.642081116529112,2
-796.8409916464007,2.352705550999051,0
-1115.8425519818556,-17.626116678966184,0
-1720.841405189189,-0.7738310962409995,1
-3586.84218639764,-13.464307828016814,1
197.1610754034482,26.457881019179567,0
-1370.8375320864145,45.54662167778304,0
-750.8411646176828,-1.5956684432276829,0
2012.158440283325,-6.7824363392027625,2
-690.8419729626039,-14.378754831120274,0
-4309.839073111303,24.844807958609067,1
1139.1576813712018,-18.54722165128157,0
4239.159432831395,4.25424351914439,2
-2044.840317463328,7.619944820914771,1
-805.8411377706798,-3.4869672824941835,0
3370.159385581559,3.2722829439779293,2
3959.158468159847,-8.748620414188647,2
3279.157208810735,-24.74729457196183,2
-2646.840640657057,2.786770449130076,1
3256.162344856886,42.34277950752067,2
-4057.8391782700783,22.885575431181337,1
2207.1590214529424,-1.7270232162625456,2
-1171.8386440550676,29.651455744890256,0
-2578.8387575073866,28.75351560666176,1
-1890.8401661901732,9.700725087271218,1
-3612.8415152526,-4.428145002852602,1
3626.157540401444,-17.011781425169218,2
-4323.842415901076,-20.1598444971118,1
1924.158113530313,-13.579874339443595,2
666.1585842375061,-4.635377957557425,0
2892.157764658914,-17.632693337005378,2
-4039.840622678981,6.620499583109133,1
4360.159174921631,1.2325537543125389,2
-3303.83954376576,18.773737315309734,1
4421.157826009265,-16.776299268612256,2
-947.841873674537,-13.459197890313046,0
3923.158026882564,-12.042368912958452,2
-3818.840724875336,3.698910172668583,1
-2380.8418763655936,-11.474500015426209,1
-2404.8418887840817,-11.480525180212483,1
-4492.839116655639,23.84479202538125,1
3820.1616703829495,33.28639519972336,2
-2662.841825949261,-12.211959002539746,1
780.1590123424539,-1.4993863803036307,0
-232.840406605741,6.466184059659433,0
-2127.838797220378,27.64945745603635,1
-1973.838711561228,28.682846083540845,1
-1389.841109670233,1.3515986116513492,0
1164.1585337333963,-3.953941957402001,0
-1243.8415915361256,-7.4199475341473855,0
-1102.842020424956,-13.535673568403368,0
2943.1579832126736,-14.755023794721469,2
1216.1579592259368,-15.614299394309182,0
335.15881420241203,-3.4503224234407126,0
-3175.840770955081,8.274560998063622,1
-3380.842419681954,-17.53030989409245,1
606.1599116490688,11.465152979529408,0
-2233.842802595929,-23.45565733505276,1
-1898.8375575258976,43.70835189679055,1
-3356.841989663372,-15.12802723963388,1
-1561.8413599666092,-5.406378076350416,1
1355.1589895243524,-1.5635772675855169,0
1271.159098868549,-1.5624963692041192,0
1059.157984903548,-14.596613556037092,0
11.15826147660846,-11.431481368674124,0
1966.1602300535887,15.371263775375018,2
-2637.842456783401,-21.2351433796845,1
-2221.83832974016,34.6678985583152,1
-1924.841694481496,-11.264110531399735,1
-4259.841350967123,-6.089296772211423,1
-747.84135719802,-6.383729623088629,0
-4376.840594360023,3.882508995406509,1
1012.1610168238984,24.54839712970993,0
-3463.841944513668,-13.39086791217792,1
3241.159406059945,4.245648758176424,2
1949.1588167052832,-0.8002215492932168,2
-1633.8419885861222,-10.62543155629666,1
2160.158229628578,-12.63632049902112,2
-4203.841746953083,-11.103937588510751,1
2089.1574225519435,-22.70391508485289,2
3489.157984024496,-14.84462350030376,2
-1753.841547790158,-8.308189673422754,1
1418.159312616277,2.4377903275954083,0
-1485.8416209377465,-5.687315221507122,1
529.1582375350408,-11.494819462699256,0
4405.157847964205,-16.026252839382153,2
191.16089349624235,24.50214341707024,0
326.1590560655459,1.418458952431612,0
-1455.839787840319,14.686534108914964,1
-270.8420690273051,-15.37239498470134,0
697.1578286595759,-11.927039125808376,0
-141.84193118399708,-13.438370280661935,0
-484.8410550745903,-1.512298338326298,0
1789.156985069334,-25.804039688739078,2
-831.8422385873273,-14.710755473538551,0
-4264.841619255138,-10.05688026569199,1
3972.1600791647215,13.26556196884404,2
-2730.841456617753,-7.255414470368003,1
3787.160109991557,13.239515247716373,2
506.1571800883394,-25.46584580495712,0
-1026.8402629126213,8.530395446866985,0
-3067.841307631985,-6.184544138166216,1
-4197.8413748778985,-6.997109820605331,1
546.1577254181611,-14.811648561785276,0
-2405.840778381622,1.6559458939217198,1
1645.1604077491793,17.451387251817927,2
1006.1597594353952,8.475267980143302,0
-2853.840953251871,5.318139073952159,1
576.1581804801244,-12.585501324901376,0
1371.1589992627269,-1.5751157210702358,0
-3412.840316138463,7.752594091389936,1
4188.158688444528,-2.023488600193845,2
-1646.842008208274,-14.371146719705422,1
1661.1580526116304,-10.811382203865096,2
3800.157454668079,-22.794829192898103,2
-4051.841838932713,-8.444958731939293,1
3796.1589857614017,-1.6609749108299718,2
2662.158817513788,-2.6902276806822805,2
237.15876814979129,-4.455934323746623,0
-1205.8425828578183,-15.825712488533192,0
3132.16039558698,17.321443266340196,2
-1855.8394779362131,18.66973905945442,1
585.1607177579426,21.5064209537232,0
3270.1592136946856,1.3099501209024158,2
324.1574636879959,-17.750146154714507,0
-606.842433892889,-18.59766685270278,0
2021.159186818812,1.37452011262676,2
-4370.840861063043,-0.088418907339137,1
988.15951944649,5.46761639129995,0
-4520.840039815696,11.897710829230356,1
-3572.8414923516684,-6.229818018182239,1
1980.1607052778709,21.3851054214642,2
2818.1587907018256,-4.663972971003433,2
1602.1587711309548,-3.587847310904813,2
1710.1612431241665,28.382325326652968,2
2849.1585520920344,-5.836530062816529,2
419.1578562700306,-17.493341287188606,0
-2694.8419305576244,-13.31152450285959,1
-48.83984428079566,13.545598707647864,0
3895.158136481885,-12.71495700592921,2
2359.158758836391,-4.550783892808756,2
441.1581272670883,-13.492648088806952,0
-885.8408910662984,-0.3524836790151342,0
102.15760144009256,-16.72734046275029,0
3104.159315524739,2.2641072127788355,2
4265.159020132327,-0.7761954100999979,2
-2941.8423175709904,-15.50383773327184,1
-3321.841258320259,-0.5148877143519126,1
61.157932806701865,-15.46799133591035,0
1054.160067050485,14.304148292417237,0
-1207.841583795729,-5.66563409247945,0
4451.158103565802,-12.86438967638794,2
1226.1581460927846,-11.73339653774664,0
-4221.840899663337,1.7183533994852225,1
2894.160760193714,22.287342875365454,2
-2746.8403445339645,7.741599620921889,1
1643.158888760663,1.958359233547398,2
-1297.8426395051647,-23.464533929579897,0
-4177.837810668279,40.84067250742935,1
-2752.840099340887,13.38801209034345,1
799.1583230394172,-10.423197802808868,0
-691.8423332722159,-18.48999220931112,0
1635.1616304334602,33.42608884317132,2
-1815.8418878611992,-13.23646567994154,1
1306.1573804105865,-20.84490073484508,0
-842.8410020483425,-0.4871809850750193,0
1486.1585953004542,-4.668363967169879,0
-36.84198648488382,-14.417149845204856,0
-4517.840832484653,1.8330902097710575,1
2470.1594098560745,4.259586510429827,2
2524.157916830445,-16.56617460385845,2
-2356.8399419692,16.300845367219353,1
3586.1591161533725,1.119573548180922,2
-2263.841694830393,-10.367106042554155,1
-824.8406140409643,7.263233276194901,0
2688.160821340105,23.31171421876952,2
-1391.841635399498,-5.636529065310641,0
3809.1588234449737,-3.690160144696545,2
-1910.8409496218665,1.5680241463573346,1
950.159460267867,4.477931799089488,0
-814.8389038597816,25.662453964504337,0
1735.1571049031918,-22.96605919640501,2
2498.161247121461,28.28706763499409,2
-4404.842532972456,-22.185314446310446,1
-2256.840573339665,4.734710453946297,1
-3153.842035603535,-15.309476063241767,1
586.1599640634377,11.526008480115374,0
2176.160026469268,12.376531151522071,2
-1892.840431271237,6.681586205529129,1
4443.157398456999,-22.825029489194087,2
-1082.8427605832694,-25.40793766472273,0
4023.1610012573656,24.302305554511317,2
1686.1588571178145,2.94842077420315,2
-479.8384926511208,31.588485384277405,0
-1851.8404774708324,6.5097061948555375,1
-1564.8417921781074,-12.333382653301834,1
3619.15808425087,-13.68517534894577,2
-4153.841050870251,-2.1165512657873773,1
-1352.8415555562242,-8.302441508804279,0
3232.158635860367,-6.616301336436978,2
3382.1596061985474,6.319815792990088,2
-3985.841430372908,-7.071185198063626,1
-120.84223523241236,-17.51821528964885,0
1358.157531808829,-21.5791276716562,0
4079.157282688713,-24.7279921479497,2
2706.1592307210085,1.3215272209939055,2
56.15816877927864,-12.488397025476544,0
1391.160064206575,12.427383751520312,0
389.1577183424379,-18.45659317784729,0
2579.16133102955,29.375493380539616,2
907.1604946547304,18.37905818880545,0
431.1593477615388,2.5886478404981084,0
1769.157722337579,-18.49449859955108,2
699.1579092485481,-16.46820845059458,0
3578.1623670591507,43.241445860365104,2
3931.159379932331,3.2579364116678384,2
1617.1600953508168,13.371365065755368,2
-1230.8396056569763,16.612572074062818,0
4127.157880977728,-15.819577380859949,2
-3716.841368540423,-4.324025687458861,1
2452.1590614951565,3.0633966304028384,2
616.1610469966545,25.52601137118686,0
-4233.841011220415,-1.098016111138639,1
60.15925822179997,2.5538434309205087,0
3116.157502754824,-20.748927288451718,2
-2455.84080821526,1.632336472987447,1
-1922.8413057012367,-5.304446954701975,1
-4529.83878800238,27.847590319703947,1
-2168.8422060979065,-17.257190656894903,1
900.1600380069576,16.176204512555778,0
-1459.840728562849,2.6773252105647334,1
2187.158779395395,-4.669206265326556,2
213.1571833950584,-25.47009630972728,0
440.15778013149975,-17.382344029227998,0
-1124.840215896489,9.610480981113245,0
-2504.8411357748555,-3.2588039064660563,1
2747.157847667695,-17.592449262568287,2
536.1607295044232,21.532740619148683,0
2378.1581498588203,-7.059636393214266,2
1841.1577656204463,-18.620135129288965,2
-2125.842545068532,-22.383458592939988,1
2749.1577589554363,-18.720904694677955,2
2693.157443641918,-20.841220759265752,2
2030.1580998087884,-13.74472557942876,2
-68.84190586605109,-13.477134288208635,0
357.15905986807775,-1.454464091044441,0
356.1595282208291,5.472535601789431,0
1928.1583035707008,-11.595615005325438,2
-4194.842496252095,-17.46800856266662,1
3713.160816791118,23.20846106706545,2
1744.1624835536932,44.44686979442411,2
-1708.841407549975,-3.7195400605269295,1
1848.1569696746883,-25.910391030645123,2
4173.1601836596965,16.919101244375753,2
-2020.8422256833876,-18.19778762412089,1
2416.158229249879,-8.858394964438656,2
-3771.8406515161614,2.897000457420699,1
2856.159798144654,9.296645543435591,2
-3304.840876498376,4.492298348425175,1
-1443.8385107110953,31.62377630358462,1
2236.157561505621,-20.66240769022877,2
53.15797417249996,-14.472347945537027,0
-64.84070021251682,2.5912663382806667,0
-2678.8395608718274,17.756230057665512,1
439.1585719101131,-6.4640909836049545,0
-1727.842601480137,-20.64221864887951,1
-728.8419090122916,-10.705739122242733,0
-417.8410675515188,-2.404554948824935,0
-860.8425379475229,-18.566499880994066,0
-111.8417003969662,-10.49283880015512,0
-1448.8409059727564,-0.2760691097126049,1
1286.15770936606,-18.555651476414056,0
144.1578081472544,-17.35552563362527,0
4275.157477948349,-21.839895779775222,2
-4378.842033598165,-15.050600238582843,1
2380.1582883356023,-7.813235769421109,2
3745.1579359703455,-15.771410824710465,2
970.1622053875471,41.39134968882499,0
-3108.84112985112,-0.3867466774931065,1
2971.161995085189,38.29491731618448,2
1728.1571179751772,-25.72579106163268,2
-211.8401789155323,9.540752971907258,0
-41.84037984331371,6.566446871673968,0
1876.158462744672,-5.03479410970228,2
-1565.8415355952457,-8.479591759500613,1
280.1583003095002,-10.46298368255214,0
-3625.8415155057446,-8.164255762731031,1
-3741.840491137409,4.870744800128195,1
1142.1595671931282,6.401240657975819,0
-2641.840574118484,3.7650845210893062,1
-1332.840568663436,6.520487550223569,0
-1611.842562279955,-17.654349984500584,1
-1568.8425410158816,-22.32352104441242,1
1832.160420285771,17.365303017617926,2
738.1625161074917,44.51297811318993,0
695.1612603809335,28.446380110849333,0
4041.16037065076,17.21803956724792,2
1145.1596822706051,7.381484104432035,0
-2849.84121667844,-1.484194225892539,1
-2033.839986144274,15.40175717118233,1
-3993.8408801674377,1.7930615513482575,1
2972.1622864025994,41.36958755863333,2
-4030.840695565217,2.84450924637628,1
-3838.841726844956,-11.06064369648414,1
-548.8388925725594,26.61648292092744,0
-2298.8418649699306,-13.274909294753597,1
570.1582954744808,-10.459150002648403,0
-3697.8413633612217,-6.148749153210591,1
-979.8419387032628,-11.591613699618094,0
3891.159741014184,8.299254485824994,2
477.1590396029642,-1.42459934001001,0
583.1592697740416,3.45468044839353,0
2231.1593865097966,8.032856624795144,2
-3722.839149110136,22.849464115447752,1
1052.1593802876305,3.510327858668461,0
-1167.8402423641528,8.652344161065601,0
-3006.842149184551,-16.348036471155464,1
-291.8399260634324,12.548853109792349,0
1245.1596114474232,9.118145303311364,0
200.1592122776783,1.485866610050392,0
-2720.841356695106,-6.292487638674713,1
-2628.841491258296,-7.360049094275904,1
-3208.842313002562,-18.33675082288269,1
3207.1591851922567,1.336767212581142,2
1618.1584683028632,-8.606720972507022,2
2841.161266076786,28.345297204986394,2
-365.8418701554765,-12.485208840656918,0
-552.8407331843628,3.4853480645757298,0
-2611.842884925718,-23.498103621978625,1
4040.161329422961,29.23734248064367,2
-238.84235133964103,-18.511138424540235,0
-1053.8402055472834,8.633489009668414,0
224.1578322601272,-16.56983515503193,0
689.1597739529097,8.414946061964985,0
-991.840485022869,5.674203746834488,0
-3458.840707005642,1.8397222676789229,1
2668.160114978848,15.202378419152302,2
4394.156906676886,-26.12531787051674,2
-761.8427730684052,-25.354323458948866,0
2184.1599192535505,11.37365729455488,2
-3122.8397335367044,15.812396676279237,1
3156.1575091710547,-21.63548605315139,2
1504.159785042459,8.437267736829993,0
-1889.8403461473065,7.67650707635751,1
1808.158525161154,-8.559321051946272,2
-2299.8424838267965,-17.578772230514694,1
415.1586905419245,-5.435337047567565,0
-3005.8409205882926,-0.286048629083778,1
2742.1589110312634,-2.6769072607449216,2
-2629.8405889366404,3.710115178092821,1
2895.1611797726364,27.3222347509015,2
-1127.841761181131,-11.347594515132313,0
-3813.839637817291,16.826154640600393,1
3926.158272602013,-7.090109500261322,2
-2991.840833585011,4.457075005971381,1
-4307.839065770444,24.85896120855561,1
-1155.8403108756174,7.656273950042076,0
1029.1597410310642,8.419063021913042,0
1035.1577464194852,-13.038288896523175,0
-1492.8412463336715,-4.291404711314142,1
3603.1594741899753,6.1594654988847495,2
4306.157219591958,-25.821321730135654,2
-1682.8413784364238,-6.278133175386237,1
3808.159570710617,6.261924246924998,2
505.1572702695848,-24.57176022670115,0
-3134.8417864024523,-12.212949737603504,1
-968.8406879654505,9.125714455370591,0
-1472.842647106212,-17.716109180432262,1
-3561.8416452521924,-6.486838637804929,1
-2460.840526802349,4.753463906030722,1
-2292.8425383524736,-22.26798382723689,1
2726.1573099478846,-24.70844866337961,2
3528.16077999142,21.31857262815901,2
3842.161304817535,29.25494364269123,2
-3673.840410199948,6.830151005369164,1
-3168.838827161875,26.87818816345476,1
-4004.839785611373,14.886557117958748,1
-2690.8428103505867,-25.2134210484748,1
3039.1582681900472,-11.695410910061776,2
3716.1587267841096,-3.794343361695641,2
-1703.8403941515137,5.684850639794179,1
3889.1581455029664,-8.98412999590174,2
2779.158868798928,-3.6577027174578634,2
1045.157687494182,-13.998808871759095,0
2386.158264724305,-8.748479253294247,2
-2569.8420139922528,-15.364022836791946,1
-3870.8412077447865,-4.112587210020887,1
-2442.8411974963383,-4.432299046742234,1
1122.1575986017124,-17.867387071235928,0
221.1585505704279,-7.43428530480994,0
1733.157400414697,-22.57636639156253,2
-3583.840853058733,1.7979675020820522,1
-521.8411102037644,1.2182305537066185,0
659.1605826096493,19.500574437278864,0
2135.1591703420854,1.4153724077710077,2
-531.8424374625902,-16.686260231678528,0
